timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match,trial_type,available_trial_type,in_lab
de94c8cdd53437fcc29272a3a4e8c04916e2ba81ca17b91adddfa4a5d503dec1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,3,left,right,neutral,false,sh,4,0
ccc220b3da8c9ebebc42fa051ad7285ac352a57fdf043683e10b707b8abc816d Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,4,right,right,erotic,true,t,4,0
d4168b5803f7d0b52a0a0fef9ed282ebeb0353b8370b92b3572c572df43e9c09 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,5,left,left,erotic,true,t,4,0
ed1cbb4804a1c87d95b83b67f1dbbaed755e1daa1c1546127b0a2657e69bd36d Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,6,left,left,neutral,true,t,4,0
4b1ac1e330163803cce910ec0e8e17162a1be8a786498e1cefdce2d264e0a604 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,7,right,left,erotic,false,sh,4,0
9148082f3a5cf3949c286b7c09a82a065bfc8dad3ae706f387df02f7ab9e5904 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,8,right,left,neutral,false,sh,4,0
6245d75b22205f4afacdc141c274d83421d71a6586d39133065efe202a117d20 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,9,right,right,erotic,true,t,4,0
2e340be7666bc1b423d4a14054fd0ef0f75688c1b984f72cd115261ed804944e Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,10,right,right,erotic,true,sh,4,0
2a3a189e978bc6366cb0724b3696273864447f1214127c5d138e16c99e9f429b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,11,right,left,erotic,false,t,4,0
9f5114f366a1adc9a8e0406c4aab3280c8c091ff24e3687636182e124304305d Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,12,right,right,neutral,true,sh,4,0
10d64f44620aecfb2c6f363c93f1196e80c018bc8b9aa261ae64886ee25ee7c8 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,13,right,left,neutral,false,t,4,0
7cb7c3e3803822b6590d63fccdcf9a59cbdda25ee3e74a745dcf339dc7f9b3a2 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,14,right,left,erotic,false,t,4,0
ceb9e7589ae9f7e346d757fb108a27f55c3ab2b2ef1f025e3bfb2eec3460cc21 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,15,left,left,neutral,true,t,4,0
f8a48f58305a43a8323448e9273efec3dc3ca64a47b9a56d7f71587bde4d5a20 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,16,left,left,erotic,true,sh,4,0
e18438d21120d2fb51d280fd722e2fb7f88c79d20228699b5d593c71165fcfe9 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,17,right,left,neutral,false,sh,4,0
6c97d54061ad5d7e0bb4df51cd3e078dd0e37d7200bb91c4aad10e799996de24 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,18,right,left,erotic,false,sh,4,0
8f19b7048a22285e15072fb10676ed4bbbea2742f219ff9984dcb7d0e3a5278a Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,19,left,left,erotic,true,sh,4,0
b96bf3da41e53ad2918e73ab9d5bc4b569a182f938b443454b2f0463b417db3c Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,20,left,right,erotic,false,t,4,0
6f8c1980190d07d18b513f87724a37331f0a83c94dd6b98eaa4fb3ee325cb4f2 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,21,left,right,neutral,false,t,4,0
020169e6c82c297775eb9fd622b20fc412a4c6eb8f168ad8126feb25371df50b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,22,right,left,erotic,false,sh,4,0
a7e109192ac4fd0b10a048119c7b26a83075002ca0c8549c79ab0da24fd1ac01 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,23,right,left,neutral,false,sh,4,0
904b62ccfba8fdf9b7ab3a19e5ff9f2b6b9c641696775de8998428e9b25499ed Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,24,left,left,erotic,true,sh,4,0
ee01197170fb3475f2ee51f2f652f7124cf00f7f973fc740110d0b768cf5ff60 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,25,right,left,erotic,false,sh,4,0
03b17f13491a38fc1a1f6f598038b1da9677694a430dfa9c554c294f6f689f34 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,26,right,left,neutral,false,t,4,0
7b9aefa915b187ecb07ff2b26100cb2444024e87a1084a92af8b49d9511ffb4b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,27,right,left,erotic,false,t,4,0
b73ff3d8c00cb02a70a5d6fa1e552d8ca417995f79a6df8f84b60e1e135cf09a Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,28,left,left,neutral,true,sh,4,0
c6ed00582076d197c01d24b899e3c08cb788a186b9ab0a2f7c56c63d02444153 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,29,left,right,erotic,false,sh,4,0
15d57513ddb99beba80fb8da90cb5bee99c9213adf60895491d350c7a0d85a96 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,30,right,right,neutral,true,t,4,0
bbbdfb0e0b787896e6171d601c7188825893b200856161675f191c1e9b134fdf Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,31,left,left,neutral,true,t,4,0
a0a659c27bf8d786aef3db58c37bbd2f12dd7abcae4c90ff9f0eb95e7ed91d31 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,32,right,right,neutral,true,sh,4,0
ef9c8fa806d2924f4f8288dee194f7e95270fe2b350da20fe4f4245237f8c0c1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,33,left,left,neutral,true,t,4,0
40580355db5028e8efc8dea868388de13870e69afe28410ef0132f7395291bab Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,34,right,right,neutral,true,sh,4,0
cbe701e7036624c73ece55c5d0888559d1dc37ea7036aed91994c3cff4c9507b Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,35,left,right,neutral,false,t,4,0
06b316d7e73c1a7a7b6e5427bd9bd31bdef10279a594c0ddc21a601dd10cbc75 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,6db0f7d5-5cfa-4f9a-b4e2-cdfcbc7cdb56,08ff307e6d5d21d350fe794ad83f8dcfc4222419bb8287f613d5b1f7b039e82e,11,19ead6243e9f206c9a7705fe53a83e9652ed8cbb4d7ec99ac93532bb2510185c,11,online,yes,no,45-59,Male,yes,Don’t know,Probably no,"No, never",very true,very untrue,36,right,right,erotic,true,t,4,0
"a6be9fc30c1146a517546415db726e1df6c6d455b90d7c3336f1421a8006bc17 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",768a8970-1e20-46c9-ae38-cb6d569243ed,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
736daca904f1d35c65074bf248112c730a94c91477d587a04e67f9928432b8d4 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,1,left,left,erotic,true,t,1,0
f129bec7a325f3b490df8c4d22af0f16bc115a66723000895e464bdb30a47309 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,2,right,right,neutral,true,t,1,0
e3d4af0d01537598a47f5985f0240fbedc57457be0db3e9be547b5ff6ce29377 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,3,right,right,erotic,true,t,1,0
c1517a70f604ff2b6004f291f44bd85759db69b4de14e0d46129d99f59c54440 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,4,left,right,erotic,false,t,1,0
7d326e6052400ae2da702b7d40cb0be89c42ab1df92b66195e90bb0336fc055f Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,5,left,left,erotic,true,t,1,0
432d0257b02c626a19bbdd37bd854ef2a9c4d07abf695721e9433bc71f710348 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,6,right,left,erotic,false,t,1,0
aa95752e224962e61447c4860eb56f821c735f97a8de628ebf7f8b992a39c5a8 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,7,right,left,erotic,false,t,1,0
b54c74847416c1f583b71ff6744574eb65a5a8333ce9fa8ec60851f540cca1fe Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,8,right,left,erotic,false,t,1,0
247c1751a577209d687c61fdbc2024f5f9d6da3ecc557b21051bef270fcf1aa1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,9,right,left,erotic,false,t,1,0
2904cefa4d30c38cab2a57f7486d1b1d0a92a7208576fab0a23253fc9214bca8 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,10,left,right,neutral,false,t,1,0
e362db2cc5231b67af758ebdceacb4dde9c6c63aa327ad119eb18a5eeff3338c Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,11,right,right,neutral,true,t,1,0
9e3ee9b6b9b110a975fbbb605eb47f3ab5d1876a5ca444028008d6ca1c9e8cfb Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,12,right,left,neutral,false,t,1,0
b683f4437a11399ff33f8cc4df09022368e45f25219b67eb3253dbfd0fd7d679 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,13,right,left,neutral,false,t,1,0
6adb68e12ec21b609f9282b77371f792704f5179cc25665341979c21abca36b4 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0,b9bd40e3-bdba-4c22-a25a-55ee3d580350,60ebda8d7c2a468911061ac54b777ac1bbc6a96db422afd3e0c630eca82d5574,12,ac7b8cd1d60ddda8655187a1669b3dee9163863c55064de0bced8eb4e489a9d2,12,online,yes,no,60+,Male,yes,Probably does not,Definitely no,"No, never",untrue,very untrue,14,left,right,erotic,false,t,1,0
